,Area,Area Latitude,Area Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1753,Hackney Wick,51.543433,-0.0240839,Hackney Wick Boulder Project,51.54454870962395,-0.02334004839879508,Climbing Gym
1754,Hackney Wick,51.543433,-0.0240839,Burgerhub,51.5430158153374,-0.022901372931767847,Burger Joint
1755,Haggerston,51.5385184,-0.0753811,Berber & Q,51.536882,-0.07581,Middle Eastern Restaurant
1756,Haggerston,51.5385184,-0.0753811,Better Health Bakery,51.53737581949785,-0.07519187505727991,Bakery
1757,Haggerston,51.5385184,-0.0753811,Toconoco,51.53831041914553,-0.07809806013779773,Udon Restaurant
1758,Haggerston,51.5385184,-0.0753811,MAP Maison,51.538662874203794,-0.07679759251495646,Lounge
1759,Haggerston,51.5385184,-0.0753811,Crossfit Hackney,51.53787523008864,-0.07519215144437759,Gym
1760,Haggerston,51.5385184,-0.0753811,Bread & Butter,51.53954530428352,-0.07686319305325764,Restaurant
1761,Haggerston,51.5385184,-0.0753811,Signature Brew Taproom & Venue,51.536617,-0.07570233,Beer Bar
1762,Haggerston,51.5385184,-0.0753811,TripSpace Projects,51.53677114278175,-0.07596684972979365,Yoga Studio
1763,Haggerston,51.5385184,-0.0753811,Curio Cabal,51.5372528608624,-0.07652995566705996,Coffee Shop
1764,Haggerston,51.5385184,-0.0753811,Tonkotsu East,51.53729723640415,-0.07602783279256935,Ramen Restaurant
1765,Haggerston,51.5385184,-0.0753811,Shed,51.538473277185425,-0.07605220439808491,Photography Studio
1766,Haggerston,51.5385184,-0.0753811,Duke of Wellington,51.53996108047253,-0.07469146267889529,Pub
1767,Haggerston,51.5385184,-0.0753811,Stonebridge Gardens,51.53884962033175,-0.0751975293751333,Park
1768,Haggerston,51.5385184,-0.0753811,OTHERWORLD,51.53711,-0.07573083,Bar
1769,Haggerston,51.5385184,-0.0753811,De Beauvoir Tavern,51.53870184357877,-0.07670094571591347,Bar
1770,Haggerston,51.5385184,-0.0753811,Haggerston London Overground Station,51.53890130779973,-0.07557244801489783,Train Station
1771,Haggerston,51.5385184,-0.0753811,Fairground,51.537366177983635,-0.07633759838180419,Music Venue
1772,Haggerston,51.5385184,-0.0753811,Platform 1,51.53875732421875,-0.07578100264072418,Platform
1773,Hammersmith,51.4920377,-0.2236401,Lyric Hammersmith,51.49307750861718,-0.22613891719621268,Theater
1774,Hammersmith,51.4920377,-0.2236401,La Petite Bretagne,51.49327,-0.225631,Creperie
1775,Hammersmith,51.4920377,-0.2236401,Dragon Cat Cafe,51.491837,-0.22453,Bubble Tea Shop
1776,Hammersmith,51.4920377,-0.2236401,Amoret,51.493363,-0.225775,Coffee Shop
1777,Hammersmith,51.4920377,-0.2236401,The Gate,51.49034125577292,-0.22535595932643274,Vegetarian / Vegan Restaurant
1778,Hammersmith,51.4920377,-0.2236401,The Craft Beer Co.,51.491615,-0.22407845,Beer Bar
1779,Hammersmith,51.4920377,-0.2236401,Antipode,51.49100564126093,-0.22380964106515958,Coffee Shop
1780,Hammersmith,51.4920377,-0.2236401,Truth Cafe,51.49098301167313,-0.22361714516338585,Coffee Shop
1781,Hammersmith,51.4920377,-0.2236401,Scotties Coffee Van,51.49291139940193,-0.2245254015335418,Food Truck
1782,Hammersmith,51.4920377,-0.2236401,Café de Nata,51.49205528446088,-0.22378678725596382,Café
1783,Hammersmith,51.4920377,-0.2236401,Eventim Apollo,51.49118747845862,-0.22468370488266876,Concert Hall
1784,Hammersmith,51.4920377,-0.2236401,Honest Burgers,51.49103927644317,-0.22401186423576291,Burger Joint
1785,Hammersmith,51.4920377,-0.2236401,M&S Simply Food,51.49219059257548,-0.22611270119767254,Grocery Store
1786,Hammersmith,51.4920377,-0.2236401,The Draft House - Hammersmith,51.494208,-0.224121,Bar
1787,Hammersmith,51.4920377,-0.2236401,St Paul's Green,51.49174892093254,-0.22624585740019168,Park
1788,Hammersmith,51.4920377,-0.2236401,Lyric Square,51.493088636202145,-0.22584003549784587,Plaza
1789,Hammersmith,51.4920377,-0.2236401,wagamama,51.49386811619259,-0.22409754156046802,Asian Restaurant
1790,Hammersmith,51.4920377,-0.2236401,Pret A Manger,51.49296836741105,-0.2256830293425932,Sandwich Place
1791,Hammersmith,51.4920377,-0.2236401,Leon,51.49209112994895,-0.22387622485154995,Fast Food Restaurant
1792,Hammersmith,51.4920377,-0.2236401,rangrez,51.49092797111906,-0.2237766567729366,Indian Restaurant
1793,Hammersmith,51.4920377,-0.2236401,Nando's,51.493407,-0.224255,Portuguese Restaurant
1794,Hammersmith,51.4920377,-0.2236401,Tortilla,51.493018671356765,-0.22544996650835117,Burrito Place
1795,Hammersmith,51.4920377,-0.2236401,Ben's Cookies,51.49264479982891,-0.22419225999296982,Dessert Shop
1796,Hammersmith,51.4920377,-0.2236401,Hammersmith Farmers Market,51.49315708291267,-0.22589638183036137,Farmers Market
1797,Hammersmith,51.4920377,-0.2236401,Pret A Manger,51.493438,-0.224903,Sandwich Place
1798,Hammersmith,51.4920377,-0.2236401,Hotel Chocolat,51.49226648001383,-0.22395645985045085,Chocolate Shop
1799,Hammersmith,51.4920377,-0.2236401,Paul,51.492653018455506,-0.224194323529356,Bakery
1800,Hammersmith,51.4920377,-0.2236401,Zack's,51.49331283569336,-0.22580209374427795,Breakfast Spot
1801,Hammersmith,51.4920377,-0.2236401,Boots,51.492823791611116,-0.22702303184837033,Pharmacy
1802,Hammersmith,51.4920377,-0.2236401,Paperchase,51.4930132488702,-0.22485978973823487,Stationery Store
1803,Hammersmith,51.4920377,-0.2236401,Villagio,51.4929926046101,-0.22183530779841834,Italian Restaurant
1804,Hammersmith,51.4920377,-0.2236401,Boots,51.49230306436681,-0.2239742950724658,Pharmacy
1805,Hammersmith,51.4920377,-0.2236401,Bill's Restaurant,51.49349608056298,-0.2255275997830049,English Restaurant
1806,Hammersmith,51.4920377,-0.2236401,Krispy Kreme,51.4917545,-0.2237059,Donut Shop
1807,Hammersmith,51.4920377,-0.2236401,Byron,51.493559626072866,-0.22567156914806405,Burger Joint
1808,Hammersmith,51.4920377,-0.2236401,Capital Restaurant,51.49305921995115,-0.22446481242024965,Turkish Restaurant
1809,Hammersmith,51.4920377,-0.2236401,The Swan,51.49301874623965,-0.2248988652440724,Pub
1810,Hammersmith,51.4920377,-0.2236401,Costa Coffee,51.49281758745825,-0.22669415825844047,Coffee Shop
1811,Hammersmith,51.4920377,-0.2236401,Hammersmith Fitness and Squash Centre,51.4920756966833,-0.22143124091019292,Gym
1812,Hammersmith,51.4920377,-0.2236401,Wing Wing,51.49351285845202,-0.2239886345307534,Wings Joint
1813,Hammersmith,51.4920377,-0.2236401,Starbucks,51.493173,-0.221586,Coffee Shop
1814,Hammersmith,51.4920377,-0.2236401,Be At One,51.49364693467446,-0.2241523819086524,Cocktail Bar
1815,Hammersmith,51.4920377,-0.2236401,Starbucks,51.492761,-0.224489,Coffee Shop
1816,Hammersmith,51.4920377,-0.2236401,Patisserie Valerie,51.49284656747389,-0.22698378818528156,Café
1817,Hammersmith,51.4920377,-0.2236401,H&M,51.49284611609907,-0.22700338329985525,Clothing Store
1818,Hammersmith,51.4920377,-0.2236401,Lounge Bar,51.49232235058393,-0.22035233076303593,Cocktail Bar
1819,Hammersmith,51.4920377,-0.2236401,Platform 3 (E'bound Piccadilly),51.49197504324104,-0.22310061881025242,Platform
1820,Hammersmith,51.4920377,-0.2236401,Platform 2,51.49210671328607,-0.22315563921882042,Platform
1821,Hammersmith,51.4920377,-0.2236401,Platform 2,51.49380207543632,-0.22499111658322846,Platform
1822,Hammersmith,51.4920377,-0.2236401,Artisan Grill,51.491911859021414,-0.22024154663085938,Restaurant
1823,Hampstead,51.5542879,-0.1740747,Patara,51.555497,-0.176086,Thai Restaurant
1824,Hampstead,51.5542879,-0.1740747,Roni's Bagel Bakery,51.55489379259985,-0.17294637143510666,Bagel Shop
1825,Hampstead,51.5542879,-0.1740747,Côte Bistro,51.555592501914795,-0.17594618229135145,Bistro
1826,Hampstead,51.5542879,-0.1740747,GAP,51.55541868127762,-0.17487802680196057,Clothing Store
1827,Hampstead,51.5542879,-0.1740747,Carluccio's,51.55464963889396,-0.17222044058291033,Italian Restaurant
1828,Hampstead,51.5542879,-0.1740747,Caffè Nero,51.555338689886206,-0.17446938829470746,Coffee Shop
1829,Hampstead,51.5542879,-0.1740747,Cafe Hampstead,51.554953,-0.173089,Café
1830,Hampstead,51.5542879,-0.1740747,Gold Fish,51.555603534476774,-0.1758434143180086,Chinese Restaurant
1831,Hampstead,51.5542879,-0.1740747,Hi Sushi,51.555648,-0.175747,Japanese Restaurant
1832,Hampstead,51.5542879,-0.1740747,Hampstead Community Market,51.555728,-0.176646,Food & Drink Shop
1833,Hampstead Garden Suburb,51.5805081,-0.1806164,Phoenix Book Group Chez Finlay,51.58012077302271,-0.1814532953545324,Bookstore
1834,Hampstead Garden Suburb,51.5805081,-0.1806164,ספיד פלוט - הדפסה דיגיטלית,51.5797279221203,-0.17865968539800517,Arts & Crafts Store
1835,Hanwell,51.5089838,-0.3381584,Fade To Black,51.508698,-0.33779976,Coffee Shop
1836,Hanwell,51.5089838,-0.3381584,The Golden Chip,51.507056602353664,-0.3393479282105542,Fish & Chips Shop
1837,Hanwell,51.5089838,-0.3381584,Clock Tower Cafe,51.50889484580205,-0.33794810721932594,Café
1838,Hanwell,51.5089838,-0.3381584,Big Bites Cafe,51.50872576485971,-0.3380320966243744,Café
1839,Hanwell,51.5089838,-0.3381584,Gold's Gym,51.50874888076425,-0.3350847057580823,Gym
1840,Hanwell,51.5089838,-0.3381584,Domino's Pizza,51.50886336526483,-0.337150852227049,Pizza Place
1841,Hanwell,51.5089838,-0.3381584,Lidl,51.5086421125258,-0.336470163144065,Supermarket
1842,Harlesden,51.5363567,-0.257833,Upgrade Refurbishment Specialists,51.5354945,-0.2550767,Construction & Landscaping
1843,Harlesden,51.5363567,-0.257833,Harlesden London Underground and London Overground Station,51.53628941071539,-0.25769785149026925,Train Station
1844,Harringay,51.5773885,-0.1053581,But First Coffee,51.57750436606648,-0.10614854570296177,Coffee Shop
1845,Harringay,51.5773885,-0.1053581,Moka,51.577876725194386,-0.10435370786070261,Café
1846,Harringay,51.5773885,-0.1053581,La Viña,51.57775752838652,-0.1043074434933621,Tapas Restaurant
1847,Harringay,51.5773885,-0.1053581,New Istanbul Supermarket,51.57750229949435,-0.10605402790116156,Food & Drink Shop
1848,Harringay,51.5773885,-0.1053581,Harringay Railway Station (HGY),51.57754585690592,-0.10520642935116262,Train Station
1849,Hendon,51.581053350000005,-0.226820363375403,The Hide,51.58136525920432,-0.22632506706464356,Hotel
1850,Hendon,51.581053350000005,-0.226820363375403,The Hendon,51.581115319376096,-0.2265989063329273,Gastropub
1851,Hendon,51.581053350000005,-0.226820363375403,Jade Cottage,51.5821847661415,-0.22683781842893824,BBQ Joint
1852,Hendon,51.581053350000005,-0.226820363375403,Costa Coffee,51.58306389778781,-0.22705580439548184,Coffee Shop
1853,Hendon,51.581053350000005,-0.226820363375403,Virgin Active,51.58245923150833,-0.22644682221794682,Gym / Fitness Center
1854,Hendon,51.581053350000005,-0.226820363375403,Domino's Pizza,51.58292731363851,-0.22765017734400317,Pizza Place
1855,Hendon,51.581053350000005,-0.226820363375403,London Backpackers,51.58276557230835,-0.22624233406421987,Hostel
1856,Hendon,51.581053350000005,-0.226820363375403,Hendon International Food,51.58261339436599,-0.2282075345317752,Convenience Store
1857,Hendon,51.581053350000005,-0.226820363375403,Kelly's bar,51.58228302001953,-0.22718645632266998,Cocktail Bar
1858,Hendon,51.581053350000005,-0.226820363375403,Florence cafe,51.582493899813166,-0.2289752217366208,Breakfast Spot
1859,Hendon,51.581053350000005,-0.226820363375403,Tesco Express,51.58278410789127,-0.2284678816795349,Grocery Store
1860,Hendon,51.581053350000005,-0.226820363375403,Amaretto,51.58308299119536,-0.22674501777597852,Italian Restaurant
1861,Hendon,51.581053350000005,-0.226820363375403,Hendon Central Bus Stop,51.58286253277597,-0.22516522888357263,Bus Stop
1862,Hendon,51.581053350000005,-0.226820363375403,Hendon Central London Underground Station,51.5832103496679,-0.22632706360478927,Metro Station
1863,Herne Hill,51.4534691,-0.1022835,Herne Hill Market,51.45273073444843,-0.10204245339778498,Farmers Market
1864,Herne Hill,51.4534691,-0.1022835,Canopy Beer Co.,51.45200687155541,-0.10113399979908266,Brewery
1865,Herne Hill,51.4534691,-0.1022835,Half Moon,51.45264991733807,-0.10072230929768011,Pub
1866,Herne Hill,51.4534691,-0.1022835,Perks & White,51.45306371907707,-0.10254303288234809,Coffee Shop
1867,Herne Hill,51.4534691,-0.1022835,The Best Kebab,51.45267269321684,-0.1021205904539633,Middle Eastern Restaurant
1868,Herne Hill,51.4534691,-0.1022835,Brockwell Lido,51.45334654036431,-0.10582104118654179,Pool
1869,Herne Hill,51.4534691,-0.1022835,Llewelyn's,51.453205,-0.102675,Restaurant
1870,Herne Hill,51.4534691,-0.1022835,Mimosa,51.4529090331656,-0.1004498826507593,Deli / Bodega
1871,Herne Hill,51.4534691,-0.1022835,Blackbird Bakery,51.45279700461109,-0.10219776881706176,Bakery
1872,Herne Hill,51.4534691,-0.1022835,First Aid Box,51.45274167636295,-0.10351640296141207,Cocktail Bar
1873,Herne Hill,51.4534691,-0.1022835,The Commercial,51.45312831699015,-0.10254964063710421,Pub
1874,Herne Hill,51.4534691,-0.1022835,500 Degrees,51.45248,-0.102106,Pizza Place
1875,Herne Hill,51.4534691,-0.1022835,The Florence,51.4526309237007,-0.10290563095061127,Pub
1876,Herne Hill,51.4534691,-0.1022835,Sesami,51.452852090923315,-0.1022172807226487,Café
1877,Herne Hill,51.4534691,-0.1022835,Cafe Provençal,51.45279656380972,-0.10113746593636858,Café
1878,Herne Hill,51.4534691,-0.1022835,OTC Bar - Off The Cuff,51.45298007360523,-0.10231033174387154,Bar
1879,Herne Hill,51.4534691,-0.1022835,The Roome,51.452901,-0.09998,Café
1880,Herne Hill,51.4534691,-0.1022835,Herne Hill Books,51.453097660025335,-0.10269641876220703,Bookstore
1881,Herne Hill,51.4534691,-0.1022835,PizzaExpress,51.453024521352404,-0.10131584596842913,Pizza Place
1882,Herne Hill,51.4534691,-0.1022835,The Parlour,51.452119467641175,-0.10129987101865848,Coffee Shop
1883,Herne Hill,51.4534691,-0.1022835,Sainsbury's Local,51.45334345872198,-0.10120206519915728,Grocery Store
1884,Herne Hill,51.4534691,-0.1022835,Dugard & Daughters,51.45412498962553,-0.10183573553407507,Gourmet Shop
1885,Herne Hill,51.4534691,-0.1022835,The Flower Lady,51.45347725662355,-0.10259790805811413,Flower Shop
1886,Herne Hill,51.4534691,-0.1022835,Costcutter,51.45182714352301,-0.1013612882468467,Convenience Store
1887,Herne Hill,51.4534691,-0.1022835,Wild + Lees,51.452553,-0.10117024,Beer Store
1888,Highams Park,51.6088927,-0.0001301,Costa Coffee,51.60809185082602,-0.001996189857912579,Coffee Shop
1889,Highams Park,51.6088927,-0.0001301,The County Arms,51.6074147,0.000398,Pub
1890,Highams Park,51.6088927,-0.0001301,Yaz,51.607884,-0.001158,Mediterranean Restaurant
1891,Highams Park,51.6088927,-0.0001301,One The Avenue,51.60863278781055,0.00011801719665527344,Indian Restaurant
1892,Highams Park,51.6088927,-0.0001301,老友記,51.606825,-0.001397,Cantonese Restaurant
1893,Highbury,51.5457996,-0.1027127,Union Chapel,51.544803783232894,-0.10258913040161131,Music Venue
1894,Highbury,51.5457996,-0.1027127,Prawn On The Lawn Islington,51.546227,-0.101373,Seafood Restaurant
1895,Highbury,51.5457996,-0.1027127,Trullo,51.54616821405618,-0.10161099584676808,Italian Restaurant
1896,Highbury,51.5457996,-0.1027127,The Coffee Run,51.546000802132326,-0.10456097809396134,Coffee Shop
1897,Highbury,51.5457996,-0.1027127,Benita Bakery,51.544830657126425,-0.10337429840359222,Bakery
1898,Highbury,51.5457996,-0.1027127,Black Axe Mangal,51.545908,-0.102085,Turkish Restaurant
1899,Highbury,51.5457996,-0.1027127,Compton Arms,51.54367986730409,-0.10201346947581519,Pub
1900,Highbury,51.5457996,-0.1027127,St. Paul,51.54631292914128,-0.1004472796816626,Coffee Shop
1901,Highbury,51.5457996,-0.1027127,Sawyer & Gray,51.54620596585575,-0.10112109274337397,Café
1902,Highbury,51.5457996,-0.1027127,Estorick Collection of Modern Italian Art,51.54397082417203,-0.10067104866586267,Art Museum
1903,Highbury,51.5457996,-0.1027127,Brewhouse & Kitchen,51.54632800923616,-0.10182920981199382,Pub
1904,Highbury,51.5457996,-0.1027127,Highbury & Islington London Overground,51.54624653747196,-0.10385054192755595,Train Station
1905,Highbury,51.5457996,-0.1027127,Temptations Cafe,51.546649227814456,-0.1041100049253391,Café
1906,Highbury,51.5457996,-0.1027127,Maison Bleue Canteen,51.547726,-0.1012031,Café
1907,Highbury,51.5457996,-0.1027127,Pho House,51.54683429780774,-0.10443074719594055,Vietnamese Restaurant
1908,Highbury,51.5457996,-0.1027127,Pret A Manger,51.546034,-0.103308,Sandwich Place
1909,Highbury,51.5457996,-0.1027127,Noa,51.545323981856505,-0.103215653177534,Middle Eastern Restaurant
1910,Highbury,51.5457996,-0.1027127,Urban Social Coffee,51.544758,-0.10360502,Coffee Shop
1911,Highbury,51.5457996,-0.1027127,Sorrento Pizza,51.54617786407471,-0.10103344917297363,Italian Restaurant
1912,Highbury,51.5457996,-0.1027127,Better Highbury Pool & Fitness Centre,51.54758664056871,-0.10393114791127232,Gym / Fitness Center
1913,Highbury,51.5457996,-0.1027127,Budgens,51.54364341879708,-0.10326244144331106,Convenience Store
1914,Highbury,51.5457996,-0.1027127,The Library,51.54468674855118,-0.1036217485141151,Bar
1915,Highbury,51.5457996,-0.1027127,Amici Coffee Deli,51.54646667869314,-0.1036634202490941,Deli / Bodega
1916,Highbury,51.5457996,-0.1027127,Little Waitrose & Partners,51.54691178451442,-0.1041767034428176,Grocery Store
1917,Highbury,51.5457996,-0.1027127,Restaurante Trevi,51.546604886487614,-0.10397178731382285,Italian Restaurant
1918,Highbury,51.5457996,-0.1027127,Subway,51.54536241264375,-0.10354674640859685,Sandwich Place
1919,Highbury,51.5457996,-0.1027127,The Garage,51.54666292866781,-0.10400875992336314,Music Venue
1920,Highbury,51.5457996,-0.1027127,Laycock Green,51.54484104812292,-0.1046531902145634,Park
1921,Highbury,51.5457996,-0.1027127,Highbury Corner,51.54614822972842,-0.10334014892578125,Plaza
1922,Highbury,51.5457996,-0.1027127,Costa Coffee,51.54504435804725,-0.10334604600213203,Coffee Shop
1923,Highbury,51.5457996,-0.1027127,Hen and Chickens,51.54605494086536,-0.10206743001644188,Pub
1924,Highbury,51.5457996,-0.1027127,La Pasta,51.54654606273442,-0.10396903978740561,Italian Restaurant
1925,Highbury,51.5457996,-0.1027127,Tootoomoo,51.54654007847199,-0.09948217845835505,Asian Restaurant
1926,Highbury,51.5457996,-0.1027127,Bus Stop A,51.546520857100994,-0.1038146667703053,Bus Stop
1927,Highbury,51.5457996,-0.1027127,The General Store,51.54676,-0.103935935,Coffee Shop
1928,Highbury,51.5457996,-0.1027127,Highbury Bus Stop B,51.546515650349654,-0.10397558492823449,Bus Stop
1929,Highbury,51.5457996,-0.1027127,Fields Delicatessen,51.54785800586301,-0.10149650839373706,Deli / Bodega
1930,Highgate,51.5744322,-0.1526837,The Bull,51.57552663015683,-0.1507988779565945,Pub
1931,Highgate,51.5744322,-0.1526837,The Wrestlers,51.57487882188563,-0.14999467246165546,Pub
1932,Highgate,51.5744322,-0.1526837,Highgate School Mallison Sports Centre,51.573832750534606,-0.1556472994456022,Pool
1933,Highgate,51.5744322,-0.1526837,Kipling's,51.57490364501692,-0.1500046962178983,Indian Restaurant
1934,Hither Green,51.4514446,-0.0004955,The Station Hotel,51.45307975989872,-0.00035769421352738537,Gastropub
1935,Hither Green,51.4514446,-0.0004955,You Don't Bring Me Flowers,51.45301662799119,-0.0006874422323060415,Flower Shop
1936,Hither Green,51.4514446,-0.0004955,Arlo & Moe,51.450234892765906,-9.439355079829094e-05,Café
1937,Hither Green,51.4514446,-0.0004955,Hither Green Railway Station (HGR),51.45200752092331,-0.000753265429206128,Train Station
1938,Hither Green,51.4514446,-0.0004955,Sainsbury's Local,51.45294086,-0.00103939,Grocery Store
1939,Hither Green,51.4514446,-0.0004955,Hither Green Deli,51.452919,-0.000869,Café
1940,Hither Green,51.4514446,-0.0004955,Platform 1,51.45147968503341,-0.000858306884765625,Platform
1941,Hither Green,51.4514446,-0.0004955,Platform 4,51.45144510104646,-0.0004943128278332422,Platform
1942,Hither Green,51.4514446,-0.0004955,Blue Marlin Fish Bar,51.453064318655166,-0.000668416412553774,Fish & Chips Shop
1943,Hither Green,51.4514446,-0.0004955,Favourable Chicken,51.45300656914102,-0.0007693571651793528,Fried Chicken Joint
1944,Hither Green,51.4514446,-0.0004955,Nisa Local,51.4527812425801,-0.0007030760574480155,Convenience Store
1945,Hither Green,51.4514446,-0.0004955,Platform 5,51.45178723841277,-0.0006437301635742188,Platform
1946,Hither Green,51.4514446,-0.0004955,Park Fever,51.453167,-0.00044055283,Chocolate Shop
1947,Hither Green,51.4514446,-0.0004955,Platform 3,51.45154829607313,-0.0005656946202701333,Platform
1948,Hither Green,51.4514446,-0.0004955,Platform 2,51.45168026355929,-0.000858306884765625,Platform
1949,Hither Green,51.4514446,-0.0004955,Platform 6,51.452081112278854,-0.00030628521178102886,Platform
1950,Hither Green,51.4514446,-0.0004955,H-2-U,51.453285,-0.000381,Chinese Restaurant
1951,Hither Green,51.4514446,-0.0004955,The Station Café,51.45329823144272,-0.0003647804260253906,Café
1952,Holborn,51.5179341,-0.1195284,Scarfes Bar,51.51781314398572,-0.11818441766647803,Hotel Bar
1953,Holborn,51.5179341,-0.1195284,Rosewood London,51.51746842846652,-0.11781017238253777,Hotel
1954,Holborn,51.5179341,-0.1195284,The Hoxton Holborn,51.5172290818294,-0.1220018626277124,Hotel
1955,Holborn,51.5179341,-0.1195284,Holborn Dining Room,51.517493,-0.117541,English Restaurant
1956,Holborn,51.5179341,-0.1195284,Sir John Soane's Museum,51.51683252722464,-0.1175400405817299,History Museum
1957,Holborn,51.5179341,-0.1195284,Mirror Room,51.517444492054985,-0.11782356015108676,Restaurant
1958,Holborn,51.5179341,-0.1195284,Honest Burgers,51.51621441504332,-0.12023336218817349,Burger Joint
1959,Holborn,51.5179341,-0.1195284,Chicken Shop,51.51741454820214,-0.12229128684982028,Wings Joint
1960,Holborn,51.5179341,-0.1195284,Ship Tavern,51.51720427096293,-0.11917845474716426,Pub
1961,Holborn,51.5179341,-0.1195284,Princess Louise,51.517470434080224,-0.12162140178469247,Pub
1962,Holborn,51.5179341,-0.1195284,My Old Dutch,51.517421714998676,-0.1220618953038433,Creperie
1963,Holborn,51.5179341,-0.1195284,Hubbard & Bell,51.5172222,-0.1222222,Restaurant
1964,Holborn,51.5179341,-0.1195284,Holborn Whippet,51.51871889823023,-0.12165225753075339,Pub
1965,Holborn,51.5179341,-0.1195284,Half Million,51.51788921129762,-0.12060963787176131,Coffee Shop
1966,Holborn,51.5179341,-0.1195284,L'Oscar,51.5179877,-0.1201987,Hotel
1967,Holborn,51.5179341,-0.1195284,Fabrique Bakery,51.51757,-0.119017996,Bakery
1968,Holborn,51.5179341,-0.1195284,Warner Bros Screening Rooms,51.520103641907696,-0.11895600189531841,Office
1969,Holborn,51.5179341,-0.1195284,Sicilian Avenue,51.518648018639276,-0.12118845481381008,Plaza
1970,Holborn,51.5179341,-0.1195284,Caffè Nero,51.51781772045387,-0.11925525921069983,Coffee Shop
1971,Holborn,51.5179341,-0.1195284,The Bull Steak Expert,51.51952,-0.11736,Argentinian Restaurant
1972,Holborn,51.5179341,-0.1195284,Oliver Bonas,51.518091,-0.116869,Clothing Store
1973,Holborn,51.5179341,-0.1195284,Nando's,51.51766254068372,-0.12143819911950277,Portuguese Restaurant
1974,Holborn,51.5179341,-0.1195284,Zip Bab,51.519764,-0.11744052,Korean Restaurant
1975,Holborn,51.5179341,-0.1195284,Krispy Kreme,51.5175415,-0.1197653,Donut Shop
1976,Holborn,51.5179341,-0.1195284,Gymbox,51.51795185333933,-0.11908920653911204,Gym / Fitness Center
1977,Holborn,51.5179341,-0.1195284,Byron,51.51783169572944,-0.11989933557390486,Burger Joint
1978,Holborn,51.5179341,-0.1195284,Bloomsbury Square,51.51874027871787,-0.12262162673180511,Park
1979,Holborn,51.5179341,-0.1195284,Kimchee,51.518207272666125,-0.11637996437944839,Korean Restaurant
1980,Holborn,51.5179341,-0.1195284,BOOM! Cycle Holborn,51.5185435059154,-0.11939879136525691,Cycle Studio
1981,Holborn,51.5179341,-0.1195284,Red Lion Square Gardens,51.51926218217892,-0.11885418069516426,Plaza
1982,Holborn,51.5179341,-0.1195284,Conway Hall,51.51999098674031,-0.11826575222690944,Convention Center
1983,Holborn,51.5179341,-0.1195284,Runners Need,51.5183834812715,-0.1198415480599806,Sporting Goods Shop
1984,Holborn,51.5179341,-0.1195284,Premier Inn London Holborn,51.51959,-0.11712,Hotel
1985,Holborn,51.5179341,-0.1195284,Pret A Manger,51.517913,-0.115961,Sandwich Place
1986,Holborn,51.5179341,-0.1195284,The Old Red Lion,51.518154044757416,-0.1162457136483851,Pub
1987,Holborn,51.5179341,-0.1195284,Kozzy,51.51965924040118,-0.11723229801333396,Sandwich Place
1988,Holland Park,51.50301195,-0.20414761379575316,Holland Park,51.503147775328806,-0.20415301522007212,Park
1989,Holland Park,51.50301195,-0.20414761379575316,Kyoto Garden,51.503037398205116,-0.20457208156585693,Garden
1990,Holland Park,51.50301195,-0.20414761379575316,The Belvedere,51.501859307515836,-0.20414668738479846,Restaurant
1991,Holland Park,51.50301195,-0.20414761379575316,Opera Holland Park,51.50232531376749,-0.20212265127696713,Opera House
1992,Holland Park,51.50301195,-0.20414761379575316,Holland Park Playground,51.50234636621581,-0.2061988498912185,Playground
1993,Holland Park,51.50301195,-0.20414761379575316,Dutch Garden,51.50225139237363,-0.2034616470336914,Garden
1994,Holland Park,51.50301195,-0.20414761379575316,Safestay,51.50279680408019,-0.20177252902058548,Hostel
1995,Holland Park,51.50301195,-0.20414761379575316,Holland Park Café,51.50199456756779,-0.20299743959509847,Café
1996,Holland Park,51.50301195,-0.20414761379575316,Lord Holland's Pond,51.50416141122256,-0.20337581634521484,Monument / Landmark
1997,Holland Park,51.50301195,-0.20414761379575316,Fukushima Garden,51.502652102264484,-0.20444869995117185,Garden
1998,Holland Park,51.50301195,-0.20414761379575316,Tortoises with Triangle and Time,51.503480224873485,-0.2070450782775879,Outdoor Sculpture
1999,Holland Park,51.50301195,-0.20414761379575316,Holland Park Sports Field,51.5012362448806,-0.20286083221435547,Soccer Field
2000,Holloway,51.5572453,-0.1183706,Zen Washoku,51.55845938110621,-0.11803110077917482,Sushi Restaurant
2001,Holloway,51.5572453,-0.1183706,Waitrose & Partners,51.5561281,-0.1161237,Supermarket
2002,Holloway,51.5572453,-0.1183706,Indian Ocean,51.55669357155313,-0.11784968632510699,Indian Restaurant
2003,Holloway,51.5572453,-0.1183706,AZUMA,51.557034,-0.11840075,Ramen Restaurant
2004,Holloway,51.5572453,-0.1183706,Caffè Nero,51.55658745062732,-0.11757596604848346,Coffee Shop
2005,Holloway,51.5572453,-0.1183706,Subway,51.558647089233816,-0.11751545025617816,Sandwich Place
2006,Holloway,51.5572453,-0.1183706,New Look,51.55722753203224,-0.11800193111412227,Clothing Store
2007,Holloway,51.5572453,-0.1183706,Greggs,51.558486061767084,-0.11830604702874804,Bakery
2008,Holloway,51.5572453,-0.1183706,El Molino,51.5571730682699,-0.1185487639096741,Tapas Restaurant
2009,Holloway,51.5572453,-0.1183706,Selbys,51.55660665702222,-0.1175438186044124,Department Store
